2018 May 27 08:30:00 PM,30,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,"$501 - $1,500",IMPROPER BACKING,731,N,WILLARD CT,41.89534743,-87.65833663,POINT (-87.658336630839 41.895347425437)
2018 May 25 05:30:00 PM,30,CLEAR,DAYLIGHT,ANGLE,"OVER $1,500",UNABLE TO DETERMINE,500,N,GREEN ST,41.8912077,-87.64893961,POINT (-87.648939611532 41.891207700621)
2018 May 25 12:00:00 PM,30,CLEAR,DAYLIGHT,REAR END,"OVER $1,500",UNABLE TO DETERMINE,780,N,MILWAUKEE AVE,41.89579624,-87.6549536,POINT (-87.654953595644 41.895796244484)
2018 May 23 12:00:00 PM,30,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,"$501 - $1,500",UNABLE TO DETERMINE,728,N,MORGAN ST,41.89551289,-87.65275923,POINT (-87.652759226251 41.895512886743)
2018 May 22 12:47:00 PM,30,CLEAR,DAYLIGHT,ANGLE,$500 OR LESS,UNABLE TO DETERMINE,1200,W,GRAND AVE,41.89118941,-87.65747031,POINT (-87.657470309402 41.891189414133)
2018 May 20 05:00:00 PM,30,RAIN,DAYLIGHT,REAR END,"OVER $1,500",UNABLE TO DETERMINE,600,N,HALSTED ST,41.89236599,-87.64775282,POINT (-87.647752824195 41.892365986173)
2018 May 16 03:02:00 PM,35,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,"OVER $1,500",DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,1054,W,GRAND AVE,41.89122013,-87.65448551,POINT (-87.654485509529 41.891220131399)
2018 May 14 07:00:00 PM,30,RAIN,DAYLIGHT,PARKED MOTOR VEHICLE,"$501 - $1,500",UNABLE TO DETERMINE,771,N,OGDEN AVE,41.89607257,-87.65461765,POINT (-87.654617646854 41.896072567031)
2018 May 12 08:45:00 AM,30,RAIN,DAYLIGHT,TURNING,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,500,N,MILWAUKEE AVE,41.89114627,-87.64777461,POINT (-87.647774608116 41.891146271697)
2018 May 11 01:55:00 PM,30,CLEAR,DAYLIGHT,PEDALCYCLIST,"OVER $1,500",IMPROPER LANE USAGE,657,N,SANGAMON ST,41.8936285,-87.65134779,POINT (-87.651347793367 41.893628499845)
2018 May 11 11:30:00 AM,30,RAIN,DAYLIGHT,REAR END,"OVER $1,500",UNABLE TO DETERMINE,534,N,RACINE AVE,41.89221102,-87.6575602,POINT (-87.657560195699 41.892211017617)
2018 May 11 07:30:00 AM,30,CLOUDY/OVERCAST,DAYLIGHT,TURNING,"OVER $1,500",UNABLE TO DETERMINE,623,N,RACINE AVE,41.89288438,-87.65728256,POINT (-87.657282557113 41.892884381096)
2018 May 11 06:15:00 AM,30,CLEAR,DAYLIGHT,TURNING,"$501 - $1,500",FOLLOWING TOO CLOSELY,625,N,RACINE AVE,41.89288438,-87.65728256,POINT (-87.657282557113 41.892884381096)
2018 May 10 02:10:00 PM,30,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,"OVER $1,500",HAD BEEN DRINKING (USE WHEN ARREST IS NOT MADE),780,N,MILWAUKEE AVE,41.89579624,-87.6549536,POINT (-87.654953595644 41.895796244484)
2018 May 09 02:10:00 PM,30,CLEAR,DAYLIGHT,ANGLE,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,830,W,GRAND AVE,41.89127957,-87.64873362,POINT (-87.64873362379 41.8912795719)
2018 May 07 09:50:00 PM,15,CLEAR,"DARKNESS, LIGHTED ROAD",OTHER OBJECT,$500 OR LESS,UNABLE TO DETERMINE,514,N,MAY ST,41.89160944,-87.65595,POINT (-87.655950001224 41.891609437488)
2018 May 07 08:50:00 AM,30,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,"OVER $1,500",UNABLE TO DETERMINE,710,N,RACINE AVE,41.89477317,-87.65762086,POINT (-87.657620864243 41.894773169812)
2018 May 05 12:30:00 PM,30,CLEAR,DAYLIGHT,TURNING,"$501 - $1,500",IMPROPER TURNING/NO SIGNAL,1129,W,CHICAGO AVE,41.89613873,-87.65634571,POINT (-87.65634571324 41.896138734273)
2018 May 02 05:26:00 PM,30,CLEAR,DAYLIGHT,ANGLE,"OVER $1,500","VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.)",830,W,GRAND AVE,41.89127957,-87.64873362,POINT (-87.64873362379 41.8912795719)
2018 May 01 03:25:00 PM,30,CLEAR,DAYLIGHT,ANGLE,"$501 - $1,500",UNABLE TO DETERMINE,1212,W,ERIE ST,41.89359855,-87.65798745,POINT (-87.657987449703 41.893598549456)
2018 Apr 29 02:10:00 PM,30,CLEAR,DAYLIGHT,PEDALCYCLIST,"OVER $1,500",UNABLE TO DETERMINE,532,N,MILWAUKEE AVE,41.89184551,-87.64881784,POINT (-87.648817836369 41.891845509736)
2018 Apr 29 02:00:00 PM,30,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,"$501 - $1,500",IMPROPER LANE USAGE,532,N,HALSTED ST,41.89230002,-87.64775021,POINT (-87.647750204887 41.892300014724)
2018 Apr 29 08:45:00 AM,30,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,"OVER $1,500",IMPROPER BACKING,804,W,SUPERIOR ST,41.89566406,-87.64795854,POINT (-87.647958538998 41.89566406346)
2018 Apr 28 11:20:00 AM,30,CLEAR,DAYLIGHT,ANGLE,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,830,W,GRAND AVE,41.89127957,-87.64873362,POINT (-87.64873362379 41.8912795719)
2018 Apr 26 07:00:00 AM,30,CLEAR,DAYLIGHT,TURNING,"OVER $1,500",IMPROPER TURNING/NO SIGNAL,614,N,RACINE AVE,41.89294663,-87.65757787,POINT (-87.657577869531 41.892946634142)
2018 Apr 25 05:55:00 PM,30,CLEAR,DAYLIGHT,REAR END,"$501 - $1,500",FOLLOWING TOO CLOSELY,906,W,ERIE ST,41.89344963,-87.65040784,POINT (-87.650407838621 41.893449630701)
2018 Apr 23 11:30:00 PM,30,CLEAR,DARKNESS,PARKED MOTOR VEHICLE,"$501 - $1,500",UNABLE TO DETERMINE,773,N,ABERDEEN ST,41.89598139,-87.6557976,POINT (-87.655797599486 41.895981389127)
2018 Apr 22 12:15:00 PM,30,CLEAR,DAYLIGHT,REAR END,"OVER $1,500",NOT APPLICABLE,551,N,OGDEN AVE,41.89238383,-87.65772697,POINT (-87.657726973231 41.892383831336)
2018 Apr 22 08:30:00 AM,30,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,1214,W,OHIO ST,41.89264981,-87.6580217,POINT (-87.658021702403 41.892649808645)
2018 Apr 18 04:42:00 PM,30,RAIN,DAYLIGHT,TURNING,"OVER $1,500",NOT APPLICABLE,764,N,OGDEN AVE,41.89596155,-87.65506539,POINT (-87.655065390467 41.895961548466)
2018 Apr 18 08:30:00 AM,30,CLEAR,DAYLIGHT,TURNING,"OVER $1,500",IMPROPER LANE USAGE,612,N,RACINE AVE,41.89294663,-87.65757787,POINT (-87.657577869531 41.892946634142)
2018 Apr 13 03:10:00 PM,30,CLEAR,DAWN,PARKED MOTOR VEHICLE,"$501 - $1,500",IMPROPER LANE USAGE,520,N,HALSTED ST,41.89188849,-87.64776463,POINT (-87.647764627549 41.891888485093)
2018 Apr 12 06:30:00 AM,30,CLEAR,DUSK,REAR END,"OVER $1,500",FOLLOWING TOO CLOSELY,615,N,OGDEN AVE,41.89303833,-87.65714968,POINT (-87.657149681806 41.893038327038)
2018 Apr 05 02:30:00 PM,30,CLEAR,DAYLIGHT,REAR END,"OVER $1,500",UNABLE TO DETERMINE,660,N,HALSTED ST,41.89401405,-87.64784332,POINT (-87.64784331693 41.894014044828)
2018 Apr 05 02:20:00 PM,30,CLEAR,DAYLIGHT,REAR END,"OVER $1,500",EXCEEDING AUTHORIZED SPEED LIMIT,1113,W,CHICAGO AVE,41.89614823,-87.65590893,POINT (-87.655908933287 41.896148234383)
2018 Apr 05 08:00:00 AM,30,CLEAR,DAYLIGHT,SIDESWIPE OPPOSITE DIRECTION,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,530,N,MILWAUKEE AVE,41.89184551,-87.64881784,POINT (-87.648817836369 41.891845509736)
2018 Apr 04 09:00:00 AM,30,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,"OVER $1,500",WEATHER,640,N,GREEN ST,41.89338097,-87.64900137,POINT (-87.649001371918 41.893380965455)
2018 Apr 03 12:40:00 PM,30,RAIN,DAYLIGHT,ANGLE,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,753,N,OGDEN AVE,41.89569212,-87.65494924,POINT (-87.65494924059 41.895692117253)
2018 Mar 29 05:21:00 PM,30,CLEAR,DAYLIGHT,PEDALCYCLIST,$500 OR LESS,UNABLE TO DETERMINE,761,N,MILWAUKEE AVE,41.89568793,-87.65433453,POINT (-87.654334529019 41.895687930682)
2018 Mar 26 07:15:00 AM,30,CLEAR,DAYLIGHT,TURNING,"OVER $1,500",IMPROPER TURNING/NO SIGNAL,615,N,OGDEN AVE,41.89303833,-87.65714968,POINT (-87.657149681806 41.893038327038)
2018 Mar 25 02:25:00 PM,30,CLEAR,DAYLIGHT,ANGLE,"OVER $1,500",NOT APPLICABLE,832,W,GRAND AVE,41.89127925,-87.64885094,POINT (-87.648850938997 41.891279247529)
2018 Mar 23 09:30:00 AM,30,CLEAR,DAYLIGHT,REAR END,"$501 - $1,500",FOLLOWING TOO CLOSELY,731,N,OGDEN AVE,41.89516406,-87.65539696,POINT (-87.655396960434 41.895164058962)
2018 Mar 22 08:58:00 AM,30,CLEAR,DAYLIGHT,ANGLE,"OVER $1,500",IMPROPER BACKING,778,N,MILWAUKEE AVE,41.89579624,-87.6549536,POINT (-87.654953595644 41.895796244484)
2018 Mar 21 02:45:00 PM,30,CLEAR,DAYLIGHT,ANGLE,"OVER $1,500",UNABLE TO DETERMINE,500,N,MAY ST,41.89115068,-87.65593818,POINT (-87.655938179321 41.891150677248)
2018 Mar 20 08:45:00 PM,30,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,"$501 - $1,500",UNABLE TO DETERMINE,530,N,MAY ST,41.89213442,-87.65596313,POINT (-87.655963125255 41.892134416171)
2018 Mar 18 02:45:00 PM,30,CLEAR,DAYLIGHT,TURNING,"$501 - $1,500",IMPROPER TURNING/NO SIGNAL,768,N,MILWAUKEE AVE,41.89575893,-87.65489622,POINT (-87.654896215233 41.895758932202)
2018 Mar 16 09:00:00 PM,30,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,"OVER $1,500",FAILING TO REDUCE SPEED TO AVOID CRASH,501,N,MAY ST,41.89115414,-87.65564441,POINT (-87.65564440722 41.891154139775)
2018 Mar 16 03:30:00 PM,30,UNKNOWN,UNKNOWN,ANGLE,"$501 - $1,500",FAILING TO REDUCE SPEED TO AVOID CRASH,828,W,GRAND AVE,41.89127957,-87.64873362,POINT (-87.64873362379 41.8912795719)
2018 Mar 14 04:55:00 PM,30,CLEAR,DAYLIGHT,ANGLE,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,850,W,GRAND AVE,41.89126975,-87.64971506,POINT (-87.649715054977 41.891269753328)
2018 Mar 13 05:50:00 PM,30,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,"OVER $1,500",UNABLE TO DETERMINE,832,W,GRAND AVE,41.89127925,-87.64885094,POINT (-87.648850938997 41.891279247529)
2018 Mar 11 02:20:00 PM,30,CLEAR,DAYLIGHT,REAR END,"OVER $1,500",UNABLE TO DETERMINE,618,N,OGDEN AVE,41.89296105,-87.65756973,POINT (-87.657569731542 41.892961048166)
2018 Mar 10 04:35:00 PM,30,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,"OVER $1,500",IMPROPER OVERTAKING/PASSING,1032,W,GRAND AVE,41.89122956,-87.6535221,POINT (-87.653522101813 41.89122955452)
2018 Mar 10 12:30:00 PM,30,CLEAR,DAYLIGHT,ANGLE,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,830,W,GRAND AVE,41.89127957,-87.64873362,POINT (-87.64873362379 41.8912795719)
2018 Mar 08 04:05:00 PM,25,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,"OVER $1,500",UNABLE TO DETERMINE,750,N,WILLARD CT,41.89573673,-87.65876857,POINT (-87.658768566469 41.8957367282)
2018 Mar 05 09:50:00 AM,25,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,"$501 - $1,500",FAILING TO YIELD RIGHT-OF-WAY,1105,W,CHICAGO AVE,41.89615635,-87.65547454,POINT (-87.655474544459 41.896156346949)
2018 Mar 04 01:30:00 PM,35,CLEAR,DAYLIGHT,REAR END,"OVER $1,500",FOLLOWING TOO CLOSELY,523,N,OGDEN AVE,41.89171767,-87.65830317,POINT (-87.658303169364 41.89171766472)
2018 Mar 03 06:30:00 PM,30,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,"OVER $1,500",FOLLOWING TOO CLOSELY,700,N,OGDEN AVE,41.89448135,-87.65632233,POINT (-87.656322330123 41.894481350536)
2018 Mar 03 06:00:00 PM,35,CLEAR,DUSK,REAR END,$500 OR LESS,FOLLOWING TOO CLOSELY,615,N,OGDEN AVE,41.89303833,-87.65714968,POINT (-87.657149681806 41.893038327038)
2018 Mar 02 01:40:00 PM,30,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,508,N,OGDEN AVE,41.89140178,-87.65890733,POINT (-87.658907330171 41.891401781538)
2018 Feb 28 06:05:00 PM,30,UNKNOWN,UNKNOWN,ANGLE,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,509,N,GREEN ST,41.89153057,-87.64865338,POINT (-87.648653379916 41.891530566913)
2018 Feb 28 11:55:00 AM,30,CLOUDY/OVERCAST,DAYLIGHT,SIDESWIPE SAME DIRECTION,"OVER $1,500",IMPROPER OVERTAKING/PASSING,531,N,OGDEN AVE,41.89179257,-87.65824223,POINT (-87.658242226812 41.891792565287)
2018 Feb 28 11:15:00 AM,30,CLOUDY/OVERCAST,DAYLIGHT,REAR END,"OVER $1,500",FOLLOWING TOO CLOSELY,535,N,OGDEN AVE,41.89190982,-87.65814507,POINT (-87.658145064722 41.891909815697)
2018 Feb 25 11:45:00 AM,30,CLEAR,DAYLIGHT,REAR END,"OVER $1,500",FOLLOWING TOO CLOSELY,549,N,MILWAUKEE AVE,41.89250367,-87.64938176,POINT (-87.649381755515 41.892503673422)
2018 Feb 24 07:25:00 PM,30,RAIN,"DARKNESS, LIGHTED ROAD",ANGLE,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,832,W,GRAND AVE,41.89127925,-87.64885094,POINT (-87.648850938997 41.891279247529)
2018 Feb 24 12:30:00 PM,30,CLEAR,DAYLIGHT,REAR END,"OVER $1,500",FOLLOWING TOO CLOSELY,759,N,OGDEN AVE,41.89584197,-87.65481897,POINT (-87.654818972075 41.895841972929)
2018 Feb 24,30,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,"$501 - $1,500",FAILING TO YIELD RIGHT-OF-WAY,660,N,MILWAUKEE AVE,41.89359184,-87.65153448,POINT (-87.651534482147 41.893591843913)
2018 Feb 23 07:50:00 AM,30,RAIN,DAYLIGHT,REAR END,"OVER $1,500",FOLLOWING TOO CLOSELY,1232,W,GRAND AVE,41.89117273,-87.65894797,POINT (-87.658947968744 41.891172732655)
2018 Feb 19 12:05:00 PM,30,RAIN,DAYLIGHT,ANGLE,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,658,N,HALSTED ST,41.89395876,-87.64784119,POINT (-87.647841187649 41.893958762604)
2018 Feb 19 06:20:00 AM,35,RAIN,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,"OVER $1,500",UNABLE TO DETERMINE,653,N,RACINE AVE,41.89375016,-87.65730336,POINT (-87.657
2018 Feb 17 10:15:00 AM,30,CLOUDY/OVERCAST,DAYLIGHT,SIDESWIPE SAME DIRECTION,"$501 - $1,500",FAILING TO YIELD RIGHT-OF-WAY,528,N,HALSTED ST,41.89212466,-87.64774347,POINT (-87.647743472297 41.892124656712)
2018 Feb 17,30,CLEAR,DARKNESS,FIXED OBJECT,"$501 - $1,500",ROAD CONSTRUCTION/MAINTENANCE,668,N,OGDEN AVE,41.89429241,-87.65648222,POINT (-87.656482218455 41.894292408426)
2018 Feb 16 04:45:00 PM,30,CLEAR,DARKNESS,TURNING,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,522,N,RACINE AVE,41.89178433,-87.65754949,POINT (-87.657549491161 41.891784334052)
2018 Feb 15 04:00:00 PM,30,CLEAR,DAYLIGHT,REAR END,$500 OR LESS,UNABLE TO DETERMINE,620,N,OGDEN AVE,41.89296105,-87.65756973,POINT (-87.657569731542 41.892961048166)
2018 Feb 15 02:00:00 PM,30,RAIN,DAWN,PARKED MOTOR VEHICLE,"OVER $1,500",IMPROPER BACKING,1215,W,SUPERIOR ST,41.89514829,-87.6581106,POINT (-87.658110600008 41.895148288554)
2018 Feb 13 05:45:00 PM,30,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,"$501 - $1,500",UNABLE TO DETERMINE,725,N,OGDEN AVE,41.89505211,-87.6554917,POINT (-87.655491700722 41.895052107102)
2018 Feb 13 09:30:00 AM,30,CLOUDY/OVERCAST,DAYLIGHT,SIDESWIPE SAME DIRECTION,$500 OR LESS,IMPROPER OVERTAKING/PASSING,600,N,HALSTED ST,41.89236599,-87.64775282,POINT (-87.647752824195 41.892365986173)
2018 Feb 12 01:05:00 PM,30,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,"$501 - $1,500",UNABLE TO DETERMINE,504,N,HALSTED ST,41.8913637,-87.64776847,POINT (-87.647768472913 41.891363703745)
2018 Feb 08 06:15:00 PM,30,SNOW,"DARKNESS, LIGHTED ROAD",ANGLE,$500 OR LESS,FAILING TO YIELD RIGHT-OF-WAY,828,W,GRAND AVE,41.89127957,-87.64873362,POINT (-87.64873362379 41.8912795719)
2018 Feb 08 09:35:00 AM,30,CLEAR,DAYLIGHT,TURNING,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,832,W,GRAND AVE,41.89127925,-87.64885094,POINT (-87.648850938997 41.891279247529)
2018 Feb 07 03:10:00 PM,20,SNOW,DAYLIGHT,PARKED MOTOR VEHICLE,"OVER $1,500",UNABLE TO DETERMINE,680,N,RACINE AVE,41.89436046,-87.65761083,POINT (-87.657610834265 41.894360459971)
2018 Feb 07 07:45:00 AM,30,SNOW,DAYLIGHT,REAR END,$500 OR LESS,FOLLOWING TOO CLOSELY,636,N,RACINE AVE,41.89338043,-87.65758774,POINT (-87.657587737968 41.893380429025)
2018 Feb 05 06:30:00 PM,30,SNOW,"DARKNESS, LIGHTED ROAD",ANGLE,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,832,W,GRAND AVE,41.89127925,-87.64885094,POINT (-87.648850938997 41.891279247529)
2018 Feb 04 04:50:00 PM,30,SNOW,UNKNOWN,PARKED MOTOR VEHICLE,"$501 - $1,500",UNABLE TO DETERMINE,1224,W,ERIE ST,41.89359131,-87.65842307,POINT (-87.658423072499 41.893591314151)
2018 Feb 03 12:50:00 PM,30,CLEAR,DAYLIGHT,ANGLE,"OVER $1,500",DISREGARDING STOP SIGN,1132,W,GRAND AVE,41.89120657,-87.65587219,POINT (-87.655872188348 41.891206570793)
2018 Feb 03 09:30:00 AM,25,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,"$501 - $1,500",UNABLE TO DETERMINE,732,N,MORGAN ST,41.8956382,-87.65276275,POINT (-87.652762744539 41.895638196883)
2018 Feb 02 06:40:00 AM,25,UNKNOWN,DAYLIGHT,TURNING,$500 OR LESS,IMPROPER LANE USAGE,658,N,RACINE AVE,41.89391959,-87.65760088,POINT (-87.657600883111 41.893919586485)
2018 Feb 01 06:00:00 PM,30,CLEAR,"DARKNESS, LIGHTED ROAD",PEDESTRIAN,"$501 - $1,500",FAILING TO YIELD RIGHT-OF-WAY,500,N,MILWAUKEE AVE,41.89114627,-87.64777461,POINT (-87.647774608116 41.891146271697)
2018 Feb 01 09:15:00 AM,30,CLEAR,DAYLIGHT,TURNING,"OVER $1,500",IMPROPER LANE USAGE,830,W,GRAND AVE,41.89127957,-87.64873362,POINT (-87.64873362379 41.8912795719)
2018 Jan 31 09:03:00 AM,30,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,"OVER $1,500",UNABLE TO DETERMINE,728,N,MORGAN ST,41.89551289,-87.65275923,POINT (-87.652759226251 41.895512886743)
2018 Jan 30 04:40:00 PM,30,CLEAR,DAYLIGHT,ANGLE,"OVER $1,500",DISREGARDING TRAFFIC SIGNALS,1236,W,GRAND AVE,41.89117273,-87.65894797,POINT (-87.658947968744 41.891172732655)
2018 Jan 30 02:35:00 PM,30,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,"$501 - $1,500",UNABLE TO DETERMINE,1215,W,ERIE ST,41.89337718,-87.65809589,POINT (-87.658095885408 41.89337717464)
2018 Jan 29 08:00:00 PM,30,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,"OVER $1,500",UNABLE TO DETERMINE,1200,W,GRAND AVE,41.89118941,-87.65747031,POINT (-87.657470309402 41.891189414133)
2018 Jan 29 12:50:00 PM,30,CLEAR,DAYLIGHT,ANGLE,"$501 - $1,500",DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,1130,W,GRAND AVE,41.89120814,-87.65573434,POINT (-87.655734342734 41.891208139797)
2018 Jan 28 10:50:00 AM,30,CLEAR,DAYLIGHT,TURNING,"$501 - $1,500",IMPROPER OVERTAKING/PASSING,838,W,GRAND AVE,41.89127687,-87.64914025,POINT (-87.649140249472 41.891276869564)
2018 Jan 26 09:20:00 AM,30,CLEAR,DAYLIGHT,TURNING,"$501 - $1,500",UNABLE TO DETERMINE,625,N,RACINE AVE,41.89288438,-87.65728256,POINT (-87.657282557113 41.892884381096)
2018 Jan 24 02:00:00 PM,30,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,"$501 - $1,500",IMPROPER LANE USAGE,600,N,HALSTED ST,41.89236599,-87.64775282,POINT (-87.647752824195 41.892365986173)
2018 Jan 23 06:00:00 PM,30,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,"$501 - $1,500",FAILING TO YIELD RIGHT-OF-WAY,770,N,MILWAUKEE AVE,41.89579624,-87.6549536,POINT (-87.654953595644 41.895796244484)
2018 Jan 22 08:43:00 AM,30,RAIN,DAYLIGHT,ANGLE,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,531,N,GREEN ST,41.89190342,-87.64864017,POINT (-87.648640168108 41.891903414995)
2018 Jan 20 06:00:00 PM,30,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,"OVER $1,500",IMPROPER OVERTAKING/PASSING,529,N,MILWAUKEE AVE,41.8919185,-87.64849222,POINT (-87.64849222361 41.891918502419)
2018 Jan 19 06:05:00 PM,30,CLEAR,"DARKNESS, LIGHTED ROAD",PEDALCYCLIST,"OVER $1,500","VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.)",658,N,HALSTED ST,41.89395876,-87.64784119,POINT (-87.647841187649 41.893958762604)
2018 Jan 19 03:20:00 PM,30,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,"OVER $1,500",UNABLE TO DETERMINE,1206,W,ERIE ST,41.89360213,-87.65776965,POINT (-87.65776964883 41.893602133174)
2018 Jan 18 03:15:00 PM,30,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,"$501 - $1,500",IMPROPER OVERTAKING/PASSING,644,N,HALSTED ST,41.89357111,-87.64782354,POINT (-87.647823540535 41.893571114273)
2018 Jan 17 05:01:00 PM,30,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,"OVER $1,500",UNABLE TO DETERMINE,640,N,RACINE AVE,41.89346668,-87.65758989,POINT (-87.65758988781 41.893466675356)
2018 Jan 17 04:17:00 AM,30,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,"OVER $1,500",UNABLE TO DETERMINE,709,N,RACINE AVE,41.8945699,-87.65732222,POINT (-87.657322221782 41.894569896578)
2018 Jan 15 08:00:00 PM,30,SNOW,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,"OVER $1,500",UNABLE TO DETERMINE,1245,W,RACE AVE,41.89169335,-87.65919647,POINT (-87.659196466575 41.891693352528)
2018 Jan 15 06:00:00 PM,30,CLEAR,DARKNESS,SIDESWIPE SAME DIRECTION,"$501 - $1,500",UNABLE TO DETERMINE,722,N,OGDEN AVE,41.89512295,-87.65577938,POINT (-87.655779380714 41.895122951444)
2018 Jan 12 05:30:00 AM,30,CLEAR,DARKNESS,SIDESWIPE SAME DIRECTION,"$501 - $1,500",FAILING TO YIELD RIGHT-OF-WAY,633,N,RACINE AVE,41.8930991,-87.65728756,POINT (-87.657287562431 41.893099101254)
2018 Jan 08 09:35:00 PM,30,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,"$501 - $1,500",FAILING TO REDUCE SPEED TO AVOID CRASH,1314,W,GRAND AVE,41.89116306,-87.65963127,POINT (-87.659631269349 41.891163057794)
2018 Jan 08 06:00:00 PM,30,CLEAR,DARKNESS,ANGLE,"$501 - $1,500",UNABLE TO DETERMINE,500,N,GREEN ST,41.8912077,-87.64893961,POINT (-87.648939611532 41.891207700621)
2018 Jan 08 04:35:00 PM,30,SNOW,"DARKNESS, LIGHTED ROAD",TURNING,"OVER $1,500",NOT APPLICABLE,700,N,MILWAUKEE AVE,41.8943325,-87.65268021,POINT (-87.652680211638 41.894332503113)
2018 Jan 06 10:45:00 AM,30,CLEAR,DAYLIGHT,TURNING,"OVER $1,500",IMPROPER TURNING/NO SIGNAL,608,N,HALSTED ST,41.89266072,-87.64776301,POINT (-87.647763009815 41.892660720147)
2018 Jan 05 03:48:00 AM,30,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,"OVER $1,500",EXCEEDING SAFE SPEED FOR CONDITIONS,719,N,RACINE AVE,41.8947476,-87.65732695,POINT (-87.657326951235 41.894747599403)
2018 Jan 04 05:35:00 PM,30,CLEAR,"DARKNESS, LIGHTED ROAD",OTHER OBJECT,$500 OR LESS,ROAD ENGINEERING/SURFACE/MARKING DEFECTS,700,N,MILWAUKEE AVE,41.8943325,-87.65268021,POINT (-87.652680211638 41.894332503113)
2018 Jan 03 06:35:00 AM,30,OTHER,DUSK,REAR END,"OVER $1,500",FOLLOWING TOO CLOSELY,616,N,OGDEN AVE,41.89296105,-87.65756973,POINT (-87.657569731542 41.892961048166)
2017 Dec 30 09:10:00 AM,30,SNOW,DAYLIGHT,PARKED MOTOR VEHICLE,"OVER $1,500",WEATHER,503,N,GREEN ST,41.89129109,-87.64864761,POINT (-87.648647613163 41.89129109403)
2017 Dec 29 04:40:00 PM,20,CLEAR,DAYLIGHT,OTHER OBJECT,"OVER $1,500",DISREGARDING OTHER TRAFFIC SIGNS,532,N,PEORIA ST,41.89216928,-87.65013008,POINT (-87.650130079748 41.892169278182)
2017 Dec 29 10:42:00 AM,15,OTHER,DAYLIGHT,FIXED OBJECT,"$501 - $1,500",UNABLE TO DETERMINE,1213,W,ERIE ST,41.89337847,-87.65801727,POINT (-87.658017270087 41.893378472372)
